"","tract","id","meals","hot_meals","home_meals","community_kitchen","child_meals","meal_other","groceries","pantry","backpack","home_groceries","mobile_pantry","mobile_market","supply_other","community_garden","groceries_other","food_ben","snap","wic","school","gift","food_ben_other","nonfood_ben","job","house","utility","legal","educ","health","counseling","trans","cloth","ref","medicaid","money","nonfood_ben_other","clients","Street.Address","City","State","Zip","County","povpop10071","povpopd71","povpop_1m","povpopd711mile","povpop_3m","povpopd713mile","nhwht71","pop71","nhwht711mile","nhwht713mile","blk71","blk711mile","blk713mile","hsp71","hsp711mile","hsp713mile","hhsnapfam271","hhsnapfam171","hhsnapfam2711mile","hh711mile","hhsnapfam2713mile","hh713mile","pov_rateT","pov_rate1","pov_rate3","white_rateT","white_rate1","white_rate3","black_rateT","black_rate1","black_rate3","hisp_rateT","hisp_rate1","hisp_rate3","snap_rateT","snap_rate1","snap_rate3","tract_short","county_fips"
"187","26163580100","461","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,"1258 Biddle Avenue","Wyandotte","MI","48192","Wayne",187,2072,555,2072,13883,63454,1859,2132,1859,50452,169,169,6654,83,83,4998,84,883,84,883,3582,25098,0.0902509652509653,0.267857142857143,0.218788413653986,0.871951219512195,0.897200772200772,0.795095659848079,0.0792682926829268,0.0815637065637066,0.10486336558767,0.0389305816135084,0.0400579150579151,0.0787657200491695,0.0951302378255946,0.0951302378255946,0.142720535500837,"163580100","163"
"188","26099215500","463","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance",NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,1120,"62324 Van Dyke Rd.","Washington","MI","48094","Macomb",393,6942,NA,6942,1775,18504,6218,6942,6218,16696,38,38,487,483,483,637,212,2565,212,2565,337,6465,0.0566119273984442,NA,0.095925205361003,0.895707288965716,0.895707288965716,0.902291396454821,0.00547392682224143,0.00547392682224143,0.0263186338089062,0.0695764909248055,0.0695764909248055,0.0344249891915262,0.0826510721247563,0.0826510721247563,0.0521268368136118,"099215500","099"
"189","26163535300","465","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"15361 Plymouth","Detroit","MI","48227","Wayne",1532,4022,7178,19584,64990,185780,67,4080,303,37830,3961,19327,143421,95,277,3318,437,1540,2609,6738,21331,63323,0.380905022376927,0.366523692810457,0.349822370545807,0.016421568627451,0.0154718137254902,0.203627947034126,0.970833333333333,0.98687704248366,0.77199375605555,0.0232843137254902,0.0141441993464052,0.0178598342125094,0.283766233766234,0.387206886316414,0.336860224562955,"163535300","163"
"190","26099255800","472","Yes","Soup kitchen/hot meals",NA,NA,"Meals/Snacks for children",NA,"Yes","Food pantry","Backpack program",NA,NA,NA,"Supply food to other pgms",NA,NA,"Yes",NA,NA,"School lunch/breakfast","Gift cards/vouchers for local grocery stores",NA,"Yes",NA,"Housing assistance",NA,"Legal assistance",NA,NA,"Counseling","Transportation assistance","Clothing/furniture","Referrals to other programs",NA,"Financial assistance, tax prep, budgeting",NA,100,"17955 E 11 Mile Rd","Roseville","MI","48066","Macomb",485,2416,3595,15719,18969,132817,2142,2425,13570,110244,70,1156,14333,95,387,2794,245,956,1133,6118,7781,55588,0.200745033112583,0.228704116037916,0.142820572667655,0.883298969072165,0.863286468604873,0.830044346732722,0.0288659793814433,0.0735415738914689,0.107915402395778,0.0391752577319588,0.0246198867612444,0.0210364637057003,0.256276150627615,0.185191238966983,0.139976253867741,"099255800","099"
"191","26161410800","474","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,"Gift cards/vouchers for local grocery stores",NA,"Yes","Job training/assistance","Housing assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221,"114 N River St.","Ypsilanti","MI","48198","Washtenaw",520,1943,2830,NA,14166,NA,1141,2106,NA,NA,729,NA,NA,72,NA,NA,265,773,NA,NA,NA,NA,0.267627380339681,NA,NA,0.541785375118709,NA,NA,0.346153846153846,NA,NA,0.0341880341880342,NA,NA,0.342820181112549,NA,NA,"161410800","161"
"192","26099268100","476","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes","Job training/assistance",NA,NA,NA,"GED Programs","Health services","Counseling",NA,NA,NA,NA,NA,NA,160,"26641 Lawrence St","Center Line","MI","48015","Macomb",676,2730,2284,16530,15935,105585,2059,2730,13548,77886,538,2053,20515,24,213,1501,289,1131,1454,7206,8234,42772,0.247619047619048,0.138173018753781,0.150921058862528,0.754212454212454,0.819600725952813,0.737661599659042,0.197069597069597,0.124198427102238,0.194298432542501,0.00879120879120879,0.0128856624319419,0.0142160344745939,0.25552608311229,0.201776297529836,0.192509118114654,"099268100","099"
"193","26125171300","478","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,"12718 W. 9 Mile Road","Oak Park","MI","48237","Oakland",303,2995,2815,17674,27170,150047,721,2995,6729,70378,2034,9556,72648,11,175,1959,186,1242,1109,6887,9346,63359,0.101168614357262,0.159273509109426,0.18107659599992,0.240734557595993,0.380728754102071,0.46903970089372,0.679131886477462,0.540681226660631,0.484168293934567,0.00367278797996661,0.00990155029987552,0.0130559091484668,0.14975845410628,0.161028023812981,0.147508641234868,"125171300","125"
"194","26125160000","479","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes","SNAP/FAP",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture","Referrals to other programs",NA,NA,NA,20,"18505 W 12 Mile Rd","Lathrup Village","MI","48076","Oakland",203,4089,1275,10400,8887,97021,1570,4089,3371,50985,2215,6298,41978,58,166,1286,27,1835,415,4190,4105,42030,0.049645390070922,0.122596153846154,0.0915987260489997,0.383956957691367,0.324134615384615,0.525504787623298,0.541697236488139,0.605576923076923,0.43266921594294,0.0141843971631206,0.0159615384615385,0.0132548623493883,0.0147138964577657,0.0990453460620525,0.0976683321437069,"125160000","125"
"195","26163578600","48","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,200,"25201 W. Outer Dr.","Melvindale","MI","48122","Wayne",1280,5862,4273,10695,20011,113277,3427,5862,6565,73240,935,1481,21606,891,1802,14991,510,2263,775,4184,8365,42324,0.218355510064824,0.399532491818607,0.176655455211561,0.584612760150119,0.613838242169238,0.646556670815788,0.159501876492665,0.138475923328658,0.190735983474139,0.151995905834186,0.1684899485741,0.132339309833417,0.225364560318162,0.185229445506692,0.197641999810982,"163578600","163"
"196","26163524800","481","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"3032 S. Fort St.","Detroit","MI","48217","Wayne",1211,2932,5715,18522,20503,94048,51,2932,4512,56689,2792,11808,20393,8,1584,14261,375,1134,2214,7212,7425,35615,0.413028649386085,0.308551992225462,0.218005699217421,0.0173942701227831,0.243602202785876,0.60276667233753,0.95225102319236,0.637512147716229,0.216836083701939,0.00272851296043656,0.0855199222546161,0.15163533514801,0.330687830687831,0.306988352745424,0.208479573213534,"163524800","163"
"197","26163521100","487","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,100,"1000 Ste Anne","Detroit","MI","48216","Wayne",851,1662,2275,8697,31614,82290,467,1667,1729,15801,205,1263,31661,938,5668,33990,259,564,1254,2984,11525,32608,0.512033694344164,0.261584454409567,0.384177907400656,0.280143971205759,0.198804185351271,0.192016040831207,0.122975404919016,0.14522249051397,0.384749058208774,0.562687462507498,0.651718983557549,0.413051403572731,0.459219858156028,0.420241286863271,0.353440873405299,"163521100","163"
"198","26163540700","49","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,"19125 Greenview","Detroit","MI","48219","Wayne",1151,3332,5965,19283,42002,157251,92,3421,389,12061,3202,18740,141769,34,98,1805,404,1168,2296,7165,14732,58849,0.345438175270108,0.309339833013535,0.267101640053163,0.0268927214264835,0.0201732095628274,0.0766990353002525,0.935983630517393,0.971840481252917,0.901545936114874,0.00993861444022216,0.00508219675361718,0.0114784643658864,0.345890410958904,0.320446615491975,0.250335604683172,"163540700","163"
"199","26125181500","492","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,"Utility assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,"74 West 10 Mile Road","Madison Heights","MI","48071","Oakland",219,2429,4289,18070,24986,135501,1989,2429,15933,113835,71,538,10563,57,426,2550,112,1042,937,7730,7381,59343,0.0901605599011939,0.237354731599336,0.184397163120567,0.818855496088925,0.881737686773658,0.840104501073793,0.0292301358583779,0.0297731045932485,0.0779551442424779,0.023466447097571,0.0235749861649142,0.0188190493059092,0.107485604606526,0.121216041397154,0.124378612473249,"125181500","125"
"200","26099261500","495","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,130,"14205 12 Mile Rd","Warren","MI","48088","Macomb",744,3373,1711,13055,15282,123923,2826,3373,12022,104831,234,424,10812,11,268,2382,177,1602,457,5384,6967,51866,0.220575155647791,0.131060896208349,0.123318512301994,0.83782982508153,0.920873228648028,0.84593658965648,0.0693744441150311,0.0324779777862888,0.0872477264107551,0.00326119181737326,0.0205285331290693,0.0192216134212374,0.110486891385768,0.0848811292719168,0.134326919369144,"099261500","099"
"201","26163594300","500","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"2901 Manning Dr.","Trenton","MI","48183","Wayne",64,3274,625,13344,4956,41330,3006,3274,12654,37627,45,400,1462,165,287,1293,47,1242,265,5343,1240,16653,0.0195479535736103,0.0468375299760192,0.119912896201307,0.918142944410507,0.948291366906475,0.910404064843939,0.0137446548564447,0.0299760191846523,0.0353738204693927,0.050397067806964,0.021507793764988,0.0312847810307283,0.0378421900161031,0.0495976043421299,0.0744610580676155,"163594300","163"
"202","26099240000","503","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,600,"23512 Henry B. Joy Blvd.","Clinton Township","MI","48036","Macomb",975,3798,3392,3798,6904,66360,2404,3802,2404,55204,1073,1073,8892,200,200,1703,459,1789,459,1789,3720,27337,0.256714060031596,0.893101632438125,0.104038577456299,0.632298790110468,0.632964718272775,0.831886678722122,0.282219884271436,0.282517114270669,0.133996383363472,0.0526038926880589,0.0526592943654555,0.0256630500301386,0.256567915036333,0.256567915036333,0.136079306434503,"099240000","099"
"203","26163539300","504","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"4849 West Outer Drive","Detroit","MI","48235","Wayne",778,4289,5719,22442,41240,179717,17,4308,423,19697,4216,21688,156091,32,75,1469,290,1469,1843,8486,16628,68811,0.181394264397295,0.254834684965689,0.229471891918961,0.00394614670380687,0.0188485874699225,0.109600093480305,0.978644382544104,0.966402281436592,0.868537756583963,0.0074280408542247,0.00334194813296498,0.00817396239643439,0.197413206262764,0.217181239688899,0.2416474110244,"163539300","163"
"204","26163521500","505","Yes",NA,NA,"Community kitchens",NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Health services",NA,NA,"Clothing/furniture",NA,NA,NA,NA,400,"1519 Martin Luther King Jr. Boulevard","Detroit","MI","48208","Wayne",467,1297,5867,11913,44690,104635,64,1297,2251,15090,1187,8591,63272,78,669,25038,185,598,2105,5676,15885,44476,0.36006168080185,0.49248719885839,0.427103741577866,0.0493446414803392,0.188953244354906,0.14421560663258,0.915188897455667,0.721144967682364,0.604692502508721,0.0601387818041635,0.0561571392596323,0.239288956850002,0.309364548494983,0.370859760394644,0.35715891716881,"163521500","163"
"205","26099263200","506","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8150 Chapp","Warren","MI","48089","Macomb",1005,3492,3377,12169,29142,125907,2745,3492,8604,68214,608,2844,50581,0,273,1924,459,1187,1545,4433,11511,47868,0.287800687285223,0.277508423042156,0.231456551264028,0.786082474226804,0.707042485002876,0.541780838237747,0.174112256586483,0.233708603829403,0.401733025169371,0,0.0224340537431178,0.0152811201918877,0.386689132266217,0.348522445296639,0.240473802958135,"099263200","099"
"206","26099228100","507","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Supply food to other pgms",NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,400,"45160 Van Dyke Avenue","Utica","MI","48317","Macomb",117,1415,380,1415,8516,79593,1294,1453,1294,69707,3,3,3057,137,137,2284,26,635,26,635,2783,31777,0.0826855123674912,0.268551236749117,0.106994333672559,0.89057123193393,0.914487632508834,0.875793097382936,0.00206469373709566,0.00212014134275618,0.038407900192228,0.094287680660702,0.0968197879858657,0.028695990853467,0.0409448818897638,0.0409448818897638,0.0875790666205117,"099228100","099"
"207","26125197400","509","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,"Transportation assistance","Clothing/furniture",NA,NA,"Financial assistance, tax prep, budgeting",NA,830,"2045 Austin Dr.","Troy","MI","48083","Oakland",657,1983,1050,1983,12085,97522,1634,1983,1634,78026,66,66,3882,87,87,1680,187,956,187,956,3562,40668,0.331316187594554,0.529500756429652,0.123920756342159,0.824004034291478,0.824004034291478,0.800086134410697,0.0332829046898638,0.0332829046898638,0.0398064026578618,0.0438729198184569,0.0438729198184569,0.0172268821394147,0.195606694560669,0.195606694560669,0.0875872922199272,"125197400","125"
"208","26163530100","512","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,2024,"1840 Midland","Detroit","MI","48238","Wayne",1077,2739,8477,14887,53836,161796,45,2768,795,7251,2586,14494,149675,0,77,937,397,1041,2229,5182,20740,59482,0.393209200438116,0.569422986498287,0.332739993572153,0.016257225433526,0.0534022973063747,0.0448156938366832,0.934248554913295,0.973601128501377,0.925084674528418,0,0.0051722979781017,0.00579124329402457,0.381364073006724,0.430142802006947,0.348676910662049,"163530100","163"
"209","26125129000","513","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,65,"140 E Flint St.","Lake Orion","MI","48362","Oakland",131,2847,320,5756,1032,27148,2927,2955,5739,25372,18,24,515,7,98,731,95,1256,124,2302,584,9986,0.0460133473832104,0.0555941626129256,0.038013850007367,0.990524534686971,0.997046560111188,0.934580816266392,0.00609137055837563,0.00416956219596942,0.0189700898777074,0.00236886632825719,0.0170257123002085,0.0269264770885516,0.0756369426751592,0.053866203301477,0.0584818746244743,"125129000","125"
"210","26163530100","514","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,"16339 Rosa Parks Blvd.","Highland Park","MI","48203","Wayne",1077,2739,7954,14887,54571,161796,45,2768,795,7251,2586,14494,149675,0,77,937,397,1041,2229,5182,20740,59482,0.393209200438116,0.534291663867804,0.337282751118693,0.016257225433526,0.0534022973063747,0.0448156938366832,0.934248554913295,0.973601128501377,0.925084674528418,0,0.0051722979781017,0.00579124329402457,0.381364073006724,0.430142802006947,0.348676910662049,"163530100","163"
"211","26099230400","520","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,"Community garden",NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,"8650 Canal Rd.","Sterling Heights","MI","48314","Macomb",263,3437,701,3437,8027,88401,3208,3437,3208,77201,15,15,3491,108,108,2309,61,1384,61,1384,2831,34654,0.0765202211230724,0.203956939191155,0.0908021402472823,0.933372126854815,0.933372126854815,0.87330460062669,0.00436427116671516,0.00436427116671516,0.0394905035010916,0.0314227524003491,0.0314227524003491,0.0261196140315155,0.0440751445086705,0.0440751445086705,0.0816933110174872,"099230400","099"
"212","26163566700","524","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance",NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,600,"4924 South Wayne Road","Wayne","MI","48184","Wayne",581,3877,1515,6139,12308,73683,3325,3877,4838,49877,248,773,14951,247,295,1738,211,1455,268,2229,4307,27385,0.149858137735362,0.246782863658576,0.167039887083859,0.857621872581893,0.788076233914318,0.676913263575044,0.063966984782048,0.125916273008633,0.202909762088949,0.0637090533917978,0.0480534288972145,0.0235875303665703,0.145017182130584,0.120233288470166,0.157275880956728,"163566700","163"
"213","26099255300","526","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Referrals to other programs",NA,NA,NA,96,"16945 E. Twelve Mile Rd.","Roseville","MI","48066","Macomb",479,3989,2105,12819,16551,130897,3036,4032,10041,112015,720,1955,11203,104,294,2934,526,1826,1306,5767,7409,54940,0.120080220606668,0.164209376706451,0.12644292840936,0.75297619047619,0.783290428270536,0.855749176833694,0.178571428571429,0.152507995943521,0.0855863770751049,0.0257936507936508,0.0229347062953429,0.0224145702346119,0.288061336254107,0.226460898213976,0.134856206771023,"099255300","099"
"214","26163540700","53","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,"19125 Greenview","Detroit","MI","48219","Wayne",1151,3332,5965,19283,42002,157251,92,3421,389,12061,3202,18740,141769,34,98,1805,404,1168,2296,7165,14732,58849,0.345438175270108,0.309339833013535,0.267101640053163,0.0268927214264835,0.0201732095628274,0.0766990353002525,0.935983630517393,0.971840481252917,0.901545936114874,0.00993861444022216,0.00508219675361718,0.0114784643658864,0.345890410958904,0.320446615491975,0.250335604683172,"163540700","163"
"215","26099268300","530","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"21038 Waltham Ave.","Warren","MI","48089","Macomb",1037,3200,6124,16865,43200,145039,2180,3224,8313,61131,933,8194,77836,0,283,1901,381,1163,1687,6140,14531,52661,0.3240625,0.363118885265342,0.297850922855232,0.676178660049628,0.492914319596798,0.421479739932018,0.28939205955335,0.485858286391936,0.53665565813333,0,0.0167803142603024,0.0131068195450879,0.327601031814273,0.274755700325733,0.275934752473367,"099268300","099"
"216","26125141200","532","Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes","Job training/assistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,"26 Leanee Ln.","Pontiac","MI","48340","Oakland",1633,3161,2946,9938,17412,65427,763,3161,4041,33528,1112,2485,19174,883,2667,10890,580,1467,1162,4255,6756,26424,0.516608668142993,0.296437915073455,0.266128662478793,0.241379310344828,0.406621050513182,0.512448988949516,0.35178740904777,0.250050311933991,0.293059440292234,0.279341980385954,0.268363855906621,0.166445045623367,0.395364689843217,0.273090481786134,0.255676657584015,"125141200","125"
"217","26125144701","538","Yes","Soup kitchen/hot meals","Home delivered meals",NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,"Housing assistance","Utility assistance","Legal assistance",NA,"Health services","Counseling","Transportation assistance",NA,"Referrals to other programs","Medicaid/CHIP","Financial assistance, tax prep, budgeting",NA,400,"3621 Pontiac Lake Road","Waterford","MI","48328","Oakland",1135,3429,2057,11327,10098,66829,1765,3479,8561,47154,833,1496,10426,912,1334,7860,476,1609,1111,5098,4562,27512,0.331000291630213,0.181601483181778,0.15110206646815,0.507329692440356,0.755804714399223,0.705591883763037,0.23943661971831,0.132073805950384,0.156010115369076,0.262144294337453,0.117771695947735,0.117613610857562,0.295835922933499,0.217928599450765,0.165818551904623,"125144701","125"
"218","26163516400","54","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Health services","Counseling","Transportation assistance",NA,"Referrals to other programs",NA,NA,NA,11000,"1264 Meldrum","Detroit","MI","48207","Wayne",404,1054,5723,14163,27269,67288,121,1067,1424,7341,941,13155,59957,4,84,840,109,420,2032,6994,10855,33107,0.383301707779886,0.404081056273388,0.405257995482107,0.11340206185567,0.100543670126386,0.109098204731899,0.881911902530459,0.928828638000424,0.891050410177149,0.00374882849109653,0.00593094683329803,0.0124836523600048,0.25952380952381,0.290534744066343,0.327876279940798,"163516400","163"
"219","26163539500","545","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,160,"17567 Hubbell St.","Detroit","MI","48235","Wayne",1041,3021,4941,15898,44128,178393,24,3050,481,6698,2940,15382,169557,0,358,1614,379,1272,1349,5937,17609,65559,0.344587884806355,0.310793810542207,0.247363966074902,0.00786885245901639,0.030255378034973,0.0375463162792262,0.963934426229508,0.967543087180777,0.950468908533407,0,0.0225185557931815,0.00904744020225009,0.297955974842767,0.227219134242884,0.268597751643558,"163539500","163"
"220","26163512300","55","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Health services","Counseling","Transportation assistance",NA,"Referrals to other programs",NA,NA,NA,30000,"4390 Conner Street","Detroit","MI","48215","Wayne",1006,1738,5093,9745,45884,140577,60,1738,232,18215,1527,9269,118889,98,140,1570,403,718,1820,3394,17218,49530,0.578826237054085,0.522626988199076,0.326397632614154,0.0345224395857307,0.0238070805541303,0.129573116512659,0.878596087456847,0.951154438173422,0.845721561848667,0.0563866513233602,0.0143663417136993,0.0111682565426777,0.561281337047354,0.536240424278138,0.347627700383606,"163512300","163"
"221","26163530900","552","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,480,"9780 Quincy St","Detroit","MI","48204","Wayne",1333,2872,8991,21685,62483,155784,46,2963,314,8278,2891,21392,138454,0,38,8800,654,1171,3683,8318,22510,57544,0.464136490250696,0.414618399815541,0.401087403070919,0.0155248059399258,0.0144800553377911,0.0531376778103014,0.975700303746203,0.986488356006456,0.888756226570123,0,0.00175236338482822,0.0564884712165563,0.558497011101623,0.442774705458043,0.391178923953844,"163530900","163"
"222","26163512600","554","Yes","Soup kitchen/hot meals",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,470,"2650 Dickerson","Detroit","MI","48215","Wayne",852,1898,3802,13979,36394,119150,15,1913,3679,20784,1876,9743,95470,5,314,1630,367,597,1851,4823,13575,42112,0.448893572181243,0.27197939766793,0.305446915652539,0.00784108729743858,0.263180485013234,0.174435585396559,0.980658651332985,0.696974032477287,0.801258917331095,0.00261369576581286,0.0224622648258101,0.0136802349979018,0.614740368509213,0.383786025295459,0.32235467325228,"163512600","163"
"223","26125161900","556","No",NA,NA,NA,NA,NA,"Yes","Food pantry",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,"Clothing/furniture",NA,NA,NA,NA,439,"20000 W Nine Mile Road","Southfield","MI","48075","Oakland",184,2096,687,4393,23798,107517,444,2186,966,19563,1721,3329,84204,0,135,1081,63,983,145,1813,8367,43820,0.0877862595419847,0.156385158206237,0.221341741306026,0.203110704483074,0.219895287958115,0.181952621445911,0.787282708142726,0.757796494422946,0.783169173247021,0,0.0307307079444571,0.0100542239831841,0.064089521871821,0.0799779371207943,0.190940209949795,"125161900","125"
